price_per_sqm,down_payment_pct,subcity,district,sqm
32315.0,100.0,Akaki Kality,8.0,233.0
29377.0,100.0,Akaki Kality,8.0,233.0
26875.0,100.0,Akaki Kality,8.0,233.0
29113.0,100.0,Akaki Kality,8.0,344.0
41100.0,50.0,Akaki Kality,8.0,344.0
35000.0,71.0,Akaki Kality,8.0,344.0
31555.5,100.0,Akaki Kality,9.0,200.0
30219.0,100.0,Akaki Kality,9.0,200.0
32600.0,80.0,Akaki Kality,9.0,200.0
31000.0,100.0,Akaki Kality,9.0,200.0
32600.0,80.0,Akaki Kality,9.0,200.0
34500.0,70.0,Akaki Kality,9.0,200.0
27890.99,100.0,Akaki Kality,9.0,200.0
32600.0,80.0,Akaki Kality,9.0,200.0
27521.0,100.0,Akaki Kality,9.0,200.0
34700.0,100.0,Akaki Kality,9.0,200.0
31425.0,100.0,Akaki Kality,9.0,200.0
29570.0,100.0,Akaki Kality,9.0,200.0
29999.0,100.0,Akaki Kality,9.0,200.0
26629.0,100.0,Akaki Kality,9.0,200.0
24121.0,100.0,Akaki Kality,9.0,200.0
27580.0,100.0,Akaki Kality,9.0,275.0
26775.0,100.0,Akaki Kality,9.0,275.0
25899.0,100.0,Akaki Kality,9.0,275.0
31221.0,100.0,Akaki Kality,9.0,272.0
29999.0,100.0,Akaki Kality,9.0,272.0
26839.55,100.0,Akaki Kality,9.0,272.0
33150.0,100.0,Akaki Kality,9.0,200.0
31000.0,100.0,Akaki Kality,9.0,200.0
27500.0,100.0,Akaki Kality,9.0,200.0
34500.0,100.0,Akaki Kality,9.0,200.0
31500.0,100.0,Akaki Kality,9.0,200.0
36000.0,70.0,Akaki Kality,9.0,200.0
27890.0,100.0,Akaki Kality,9.0,200.0
27888.0,100.0,Akaki Kality,9.0,200.0
30001.0,80.0,Akaki Kality,9.0,200.0
45565.25,100.0,Akaki Kality,9.0,200.0
33033.0,100.0,Akaki Kality,9.0,200.0
32200.0,100.0,Akaki Kality,9.0,200.0
44923.86,100.0,Akaki Kality,9.0,197.0
29621.0,100.0,Akaki Kality,9.0,197.0
28337.0,100.0,Akaki Kality,9.0,197.0
30156.0,100.0,Akaki Kality,1.0,500.0
28400.0,100.0,Akaki Kality,1.0,500.0
27500.0,100.0,Akaki Kality,1.0,500.0
32750.0,100.0,Akaki Kality,1.0,400.0
32510.0,100.0,Akaki Kality,1.0,400.0
28600.0,100.0,Akaki Kality,1.0,400.0
39795.0,100.0,Akaki Kality,13.0,490.0
35115.0,100.0,Akaki Kality,13.0,490.0
28979.59,100.0,Akaki Kality,13.0,490.0
62050.0,100.0,Gulele,7.0,171.0
52701.0,100.0,Gulele,7.0,171.0
51100.0,100.0,Gulele,7.0,171.0
52600.0,100.0,Gulele,7.0,175.0
50050.0,100.0,Gulele,7.0,175.0
50000.0,100.0,Gulele,7.0,175.0
54250.0,100.0,Gulele,7.0,176.0
50421.0,100.0,Gulele,7.0,176.0
46156.0,100.0,Gulele,7.0,176.0
47500.0,100.0,Gulele,7.0,210.0
61200.0,60.0,Gulele,7.0,210.0
44600.0,100.0,Gulele,7.0,210.0
62244.0,100.0,Gulele,7.0,227.0
41200.0,100.0,Gulele,7.0,227.0
37555.0,100.0,Gulele,7.0,227.0
50847.0,100.0,Gulele,7.0,236.0
50700.0,100.0,Gulele,7.0,236.0
47127.0,100.0,Gulele,7.0,236.0
47127.0,100.0,Gulele,7.0,145.0
48000.0,80.0,Gulele,7.0,145.0
54719.0,60.0,Gulele,7.0,145.0
67000.0,100.0,Gulele,7.0,255.0
51050.0,100.0,Gulele,7.0,255.0
68800.0,50.0,Gulele,7.0,255.0
71343.88,100.0,Gulele,7.0,253.0
67000.0,100.0,Gulele,7.0,253.0
53377.0,100.0,Gulele,7.0,253.0
47157.0,100.0,Gulele,7.0,247.0
46000.0,100.0,Gulele,7.0,247.0
44215.0,100.0,Gulele,7.0,247.0
67199.99,77.0,Gulele,7.0,143.0
47600.0,100.0,Gulele,7.0,143.0
47397.04,100.0,Gulele,7.0,143.0
52888.0,100.0,Gulele,7.0,144.0
44210.0,100.0,Gulele,7.0,144.0
41000.0,100.0,Gulele,7.0,144.0
71900.0,100.0,Gulele,7.0,145.0
57600.0,100.0,Gulele,7.0,145.0
55777.0,100.0,Gulele,7.0,145.0
70300.0,100.0,Gulele,7.0,147.0
57723.0,100.0,Gulele,7.0,147.0
56006.8,100.0,Gulele,7.0,147.0
71177.0,100.0,Gulele,7.0,148.0
70021.0,100.0,Gulele,7.0,148.0
69800.0,100.0,Gulele,7.0,148.0
60100.0,100.0,Gulele,7.0,233.0
52001.0,100.0,Gulele,7.0,233.0
50110.0,100.0,Gulele,7.0,233.0
35947.71,100.0,Lemi Kura,4.0,306.0
27850.0,100.0,Lemi Kura,4.0,306.0
27150.0,100.0,Lemi Kura,4.0,306.0
35150.0,100.0,Lemi Kura,4.0,217.0
34000.0,100.0,Lemi Kura,4.0,217.0
32455.0,100.0,Lemi Kura,4.0,217.0
27001.0,100.0,Lemi Kura,4.0,326.0
22050.0,100.0,Lemi Kura,4.0,326.0
23051.0,75.0,Lemi Kura,4.0,326.0
40150.0,60.0,Lemi Kura,4.0,306.0
28355.0,100.0,Lemi Kura,4.0,306.0
25556.0,100.0,Lemi Kura,4.0,306.0
30675.0,100.0,Lemi Kura,4.0,256.0
30000.0,100.0,Lemi Kura,4.0,256.0
31251.5,90.0,Lemi Kura,4.0,256.0
27255.0,100.0,Lemi Kura,4.0,272.0
26199.99,100.0,Lemi Kura,4.0,272.0
25735.0,100.0,Lemi Kura,4.0,272.0
29860.0,100.0,Lemi Kura,4.0,268.0
28199.99,100.0,Lemi Kura,4.0,268.0
27985.08,100.0,Lemi Kura,4.0,268.0
32212.0,100.0,Lemi Kura,4.0,300.0
27355.0,100.0,Lemi Kura,4.0,300.0
32119.19,70.0,Lemi Kura,4.0,300.0
30101.0,100.0,Lemi Kura,4.0,395.0
27777.7,100.0,Lemi Kura,4.0,395.0
26175.0,100.0,Lemi Kura,4.0,395.0
27999.16,100.0,Lemi Kura,4.0,335.0
24500.0,100.0,Lemi Kura,4.0,335.0
31642.0,65.0,Lemi Kura,4.0,335.0
29013.3,100.0,Lemi Kura,4.0,313.0
28000.0,100.0,Lemi Kura,4.0,313.0
28777.0,87.0,Lemi Kura,4.0,313.0
31100.0,100.0,Lemi Kura,4.0,390.0
25112.0,100.0,Lemi Kura,4.0,390.0
24500.0,100.0,Lemi Kura,4.0,390.0
28512.0,100.0,Lemi Kura,4.0,389.0
22900.0,100.0,Lemi Kura,4.0,389.0
30001.0,50.0,Lemi Kura,4.0,389.0
40027.16,85.0,Lemi Kura,14.0,200.0
35616.0,100.0,Lemi Kura,14.0,200.0
35150.0,100.0,Lemi Kura,14.0,200.0
47200.0,100.0,Lemi Kura,14.0,500.0
42121.0,100.0,Lemi Kura,14.0,500.0
34600.0,100.0,Lemi Kura,14.0,500.0
54725.0,100.0,Lemi Kura,14.0,500.0
44201.0,100.0,Lemi Kura,14.0,500.0
42251.0,100.0,Lemi Kura,14.0,500.0
48900.0,100.0,Lemi Kura,14.0,500.0
46700.0,100.0,Lemi Kura,14.0,500.0
36551.0,100.0,Lemi Kura,14.0,500.0
31019.19,100.0,Lemi Kura,14.0,429.0
28720.0,100.0,Lemi Kura,14.0,429.0
26670.0,100.0,Lemi Kura,14.0,429.0
30250.0,100.0,Lemi Kura,14.0,429.0
30000.0,100.0,Lemi Kura,14.0,429.0
35000.0,70.0,Lemi Kura,14.0,429.0
25199.0,100.0,Lemi Kura,14.0,500.0
22222.0,100.0,Lemi Kura,14.0,500.0
21820.0,100.0,Lemi Kura,14.0,500.0
29300.0,90.0,Lemi Kura,14.0,500.0
26244.86,100.0,Lemi Kura,14.0,500.0
23127.0,100.0,Lemi Kura,14.0,500.0
29000.0,100.0,Lemi Kura,14.0,500.0
28200.0,100.0,Lemi Kura,14.0,500.0
21700.0,70.0,Lemi Kura,14.0,500.0
126000.0,70.0,Lemi Kura,10.0,130.0
81677.0,100.0,Lemi Kura,10.0,130.0
77521.0,100.0,Lemi Kura,10.0,130.0
83459.0,100.0,Lemi Kura,10.0,130.0
81123.0,100.0,Lemi Kura,10.0,130.0
77555.0,100.0,Lemi Kura,10.0,130.0
91212.0,100.0,Lemi Kura,10.0,130.0
80755.0,100.0,Lemi Kura,10.0,130.0
78170.0,100.0,Lemi Kura,10.0,130.0
29211.0,100.0,Yeka,10.0,281.0
30000.0,70.0,Yeka,10.0,281.0
21355.0,100.0,Yeka,10.0,281.0
36219.0,100.0,Yeka,2.0,498.0
35830.0,100.0,Yeka,2.0,498.0
25000.0,100.0,Yeka,2.0,498.0
41216.27,100.0,Yeka,2.0,385.0
28100.0,100.0,Yeka,2.0,385.0
31000.0,60.0,Yeka,2.0,385.0
48600.0,100.0,Yeka,2.0,300.0
27321.5,100.0,Yeka,2.0,300.0
27100.0,100.0,Yeka,2.0,300.0
33333.33,100.0,Yeka,2.0,270.0
26000.0,100.0,Yeka,2.0,270.0
21000.0,100.0,Yeka,2.0,270.0
57165.0,100.0,Yeka,2.0,251.0
51276.19,100.0,Yeka,2.0,251.0
50216.0,100.0,Yeka,2.0,251.0
34000.0,70.0,Yeka,2.0,263.0
25600.0,100.0,Yeka,2.0,263.0
25110.0,100.0,Yeka,2.0,263.0
24000.0,55.0,Yeka,2.0,496.0
23750.0,50.0,Yeka,2.0,496.0
15200.0,100.0,Yeka,2.0,496.0
35539.0,100.0,Yeka,2.0,376.0
35000.0,100.0,Yeka,2.0,376.0
33333.33,100.0,Yeka,2.0,376.0
52000.0,100.0,Yeka,2.0,165.0
46517.09,100.0,Yeka,2.0,165.0
45827.25,100.0,Yeka,2.0,165.0
61223.21,100.0,Yeka,2.0,92.0
56350.6,100.0,Yeka,2.0,92.0
55060.0,100.0,Yeka,2.0,92.0
